5.756726, -8.176803, 0.000000, 0.000000
-5.616932, 3.349403, 0.000000, 0.000000
6.114463, 7.912859, 0.000000, 0.000000
-1.996780, -14.492111, 5.756726, -8.176803
-10.852622, -19.136900, -1.996780, -14.492111
-20.167753, -22.773977, -10.852622, -19.136900
11.975836, 16.014977, 6.114463, 7.912859
-13.041906, 10.047893, -5.616932, 3.349403
14.064891, -13.742267, 5.756726, -8.176803
-20.577106, -32.668541, -20.167753, -22.773977
21.431946, 12.761984, 11.975836, 16.014977
11.024471, 25.969620, 11.975836, 16.014977
-22.954878, 8.731462, -13.041906, 10.047893
19.164070, -22.344498, 14.064891, -13.742267
4.414824, 33.473789, 11.024471, 25.969620
19.638344, 31.049109, 11.024471, 25.969620
-14.260999, -40.421398, -20.577106, -32.668541
22.130737, -31.894310, 19.164070, -22.344498
28.139633, 36.314854, 19.638344, 31.049109
-9.974976, -19.057285, -10.852622, -19.136900
-32.935093, 9.360208, -22.954878, 8.731462
-5.195778, 2.314827, -5.616932, 3.349403
-12.569050, -29.000214, -20.577106, -32.668541
-26.703201, -15.205099, -20.167753, -22.773977
-34.301277, 11.967831, -32.935093, 9.360208
