27.148830, 25.002216, 27.000000, 30.000000
22.518261, 23.115997, 27.148830, 25.002216
29.277514, 20.477982, 27.148830, 25.002216
18.427023, 20.241667, 22.518261, 23.115997
17.063913, 15.431061, 18.427023, 20.241667
31.198172, 15.861590, 29.277514, 20.477982
12.164975, 14.430859, 17.063913, 15.431061
22.817162, 29.528183, 27.000000, 30.000000
7.792145, 12.006326, 12.164975, 14.430859
7.028748, 7.064947, 7.792145, 12.006326
2.106581, 7.943738, 7.028748, 7.064947
-0.075762, 3.445140, 2.106581, 7.943738
-3.762127, 0.067166, -0.075762, 3.445140
12.019711, 16.075623, 12.164975, 14.430859
-7.346976, 3.552687, -3.762127, 0.067166
-9.416418, 8.104325, -7.346976, 3.552687
31.662382, 10.883186, 31.198172, 15.861590
-6.046661, -4.380407, -3.762127, 0.067166
34.368416, 8.311714, 31.662382, 10.883186
19.376259, 33.155880, 22.817162, 29.528183
14.855865, 35.292709, 19.376259, 33.155880
30.615772, 33.453430, 27.000000, 30.000000
-6.556568, -9.354338, -6.046661, -4.380407
-2.973420, -12.841608, -6.556568, -9.354338
-6.712568, -16.161060, -2.973420, -12.841608
-14.408813, 8.379993, -9.416418, 8.104325
-5.195778, 2.314827, -7.346976, 3.552687
-8.787601, -20.710152, -6.712568, -16.161060
-12.470652, -24.091740, -8.787601, -20.710152
-5.383948, -24.372820, -8.787601, -20.710152
-19.329420, 9.267482, -14.408813, 8.379993
-16.929958, -26.353283, -12.470652, -24.091740
-16.884365, -22.261728, -16.929958, -26.353283
-6.141853, -7.829525, -6.556568, -9.354338
-19.811691, -30.439310, -16.929958, -26.353283
-23.762512, 11.579990, -19.329420, 9.267482
-0.529499, -2.433853, -3.762127, 0.067166
-24.346687, -28.333649, -19.811691, -30.439310
22.902611, 22.521133, 22.518261, 23.115997
9.870334, 34.912613, 14.855865, 35.292709
-20.903215, -35.318714, -19.811691, -30.439310
-11.527023, -14.811606, -6.712568, -16.161060
33.031036, 37.831387, 30.615772, 33.453430
-16.088640, -36.667736, -20.903215, -35.318714
-14.369339, -41.362839, -16.088640, -36.667736
-28.756756, 11.340107, -23.762512, 11.579990
-33.414970, 13.156988, -28.756756, 11.340107
17.148748, 25.075508, 18.427023, 20.241667
-23.809713, 16.579767, -23.762512, 11.579990
28.670609, 22.621841, 29.277514, 20.477982
7.491482, 39.310459, 9.870334, 34.912613
-35.195625, 17.829168, -33.414970, 13.156988
20.011311, 11.392143, 17.063913, 15.431061
13.615829, 21.959587, 17.148748, 25.075508
-36.551163, 22.641914, -35.195625, 17.829168
29.756504, 41.609936, 33.031036, 37.831387
-20.315367, -18.624666, -16.884365, -22.261728
-18.739893, -14.671776, -20.315367, -18.624666
-14.497211, -30.721548, -16.929958, -26.353283
31.585129, 20.668655, 29.277514, 20.477982
-39.332390, 26.797005, -36.551163, 22.641914
-22.002321, 13.164158, -23.762512, 11.579990
32.158043, 26.204828, 28.670609, 22.621841
38.912342, 6.225390, 34.368416, 8.311714
-30.833378, 6.791740, -28.756756, 11.340107
-35.524704, 30.037613, -39.332390, 26.797005
-37.609859, 10.436158, -33.414970, 13.156988
-4.945526, -22.728661, -5.383948, -24.372820
-31.286051, 8.778648, -30.833378, 6.791740
12.230289, 36.529129, 9.870334, 34.912613
2.699795, 37.882267, 7.491482, 39.310459
-31.898794, 33.480400, -35.524704, 30.037613
-35.623024, 36.816582, -31.898794, 33.480400
2.055420, -3.077793, -0.529499, -2.433853
-33.438671, 2.524136, -30.833378, 6.791740
-34.836327, -2.276547, -33.438671, 2.524136
2.732456, 32.882374, 2.699795, 37.882267
-25.292150, -19.105936, -20.315367, -18.624666
-31.906443, -6.328186, -34.836327, -2.276547
-33.489487, 20.476395, -35.195625, 17.829168
37.152199, 25.963110, 32.158043, 26.204828
-6.514179, 4.414501, -7.346976, 3.552687
33.742790, 33.004242, 30.615772, 33.453430
1.884518, 3.233433, -0.075762, 3.445140
13.206882, 19.417397, 13.615829, 21.959587
30.327766, 26.305428, 32.158043, 26.204828
-39.821590, -1.892968, -34.836327, -2.276547
-27.318407, -8.315630, -31.906443, -6.328186
-27.045923, 34.684414, -31.898794, 33.480400
1.908795, -11.762733, -2.973420, -12.841608
16.713455, 15.172272, 17.063913, 15.431061
-24.855801, -20.467239, -25.292150, -19.105936
31.914726, 22.978912, 31.585129, 20.668655
11.912899, 38.320564, 12.230289, 36.529129
-37.987915, 2.275154, -39.821590, -1.892968
5.563949, -8.351009, 1.908795, -11.762733
-15.413376, -19.145788, -16.884365, -22.261728
-39.666435, 8.183537, -37.609859, 10.436158
-11.973938, -35.280922, -16.088640, -36.667736
16.998808, 7.401550, 20.011311, 11.392143
-26.003298, -17.436752, -25.292150, -19.105936
-11.384930, -34.337902, -11.973938, -35.280922
-44.315075, 27.212740, -39.332390, 26.797005
