-4.838741, -8.751375, 0.000000, 0.000000
4.037761, 9.148578, 0.000000, 0.000000
-11.376413, -16.318333, -4.838741, -8.751375
13.841031, 11.122379, 4.037761, 9.148578
-8.696584, 4.936541, 0.000000, 0.000000
-21.373112, -16.575310, -11.376413, -16.318333
4.399264, -12.580113, -4.838741, -8.751375
14.150902, -14.794964, 4.399264, -12.580113
-23.349178, -26.378124, -21.373112, -16.575310
20.996607, 18.107918, 13.841031, 11.122379
28.269001, 11.244078, 20.996607, 18.107918
-4.771572, 5.458233, -8.696584, 4.936541
-26.828684, -35.753254, -23.349178, -26.378124
-17.074425, -37.956524, -26.828684, -35.753254
14.565385, -24.786369, 14.150902, -14.794964
-6.309704, -22.838528, -11.376413, -16.318333
-28.238535, -9.304411, -21.373112, -16.575310
-14.180428, -32.638023, -17.074425, -37.956524
22.448254, -30.939449, 14.565385, -24.786369
30.179838, -37.281578, 22.448254, -30.939449
-30.686087, 0.391438, -28.238535, -9.304411
-37.975689, 7.236998, -30.686087, 0.391438
-15.715508, 10.371712, -8.696584, 4.936541
-22.646261, -21.892454, -23.349178, -26.378124
28.857483, -23.263397, 22.448254, -30.939449
-32.445755, 8.433788, -37.975689, 7.236998
19.073376, 2.600492, 13.841031, 11.122379
7.121490, -9.770504, 4.399264, -12.580113
26.513521, 26.448400, 20.996607, 18.107918
36.463078, 25.445229, 26.513521, 26.448400
29.143646, -22.478409, 28.857483, -23.263397
6.846825, -11.604664, 7.121490, -9.770504
14.473404, 10.197758, 13.841031, 11.122379
25.606552, -41.317486, 30.179838, -37.281578
-4.234444, -23.058262, -6.309704, -22.838528
-38.215565, -9.981830, -28.238535, -9.304411
19.691418, 33.759960, 26.513521, 26.448400
-41.821030, 16.468107, -37.975689, 7.236998
