0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.100000
0.100000, 0.000000, 0.000000, 0.000000, 0.100000, 0.010000, 0.000000, 0.000000
0.200000, 0.010000, 0.000000, 0.001000, 0.100000, 0.010000, 0.000000, 0.000000
0.300000, 0.020000, 0.000010, 0.002000, 0.100000, 0.010000, 0.000000, 0.000000
0.400000, 0.030000, 0.000030, 0.003000, 0.100000, 0.010000, 0.000000, 0.000000
0.500000, 0.040000, 0.000060, 0.004000, 0.100000, 0.010000, 0.000000, 0.000000
0.600000, 0.050000, 0.000100, 0.005000, 0.100000, 0.010000, 0.000000, 0.000000
0.700000, 0.060000, 0.000150, 0.006000, 0.100000, 0.010000, 0.000000, 0.000000
0.800000, 0.070000, 0.000210, 0.007000, 0.100000, 0.010000, 0.000000, 0.000000
0.900000, 0.079999, 0.000280, 0.008000, 0.100000, 0.010000, 0.000000, 0.000000
1.000000, 0.089999, 0.000360, 0.009000, 0.100000, 0.010000, 0.000000, 0.000000
1.100000, 0.099999, 0.000450, 0.010000, 0.100000, 0.010000, 0.000000, 0.000000
1.200000, 0.109998, 0.000550, 0.011000, 0.100000, 0.010000, 0.000000, 0.000000
1.300000, 0.119997, 0.000660, 0.012000, 0.100000, 0.010000, 0.000000, 0.000000
1.400000, 0.129997, 0.000780, 0.013000, 0.100000, 0.010000, 0.000000, 0.000000
1.500000, 0.139996, 0.000910, 0.014000, 0.100000, 0.010000, 0.000000, 0.000000
1.600000, 0.149995, 0.001050, 0.015000, 0.100000, 0.010000, 0.000000, 0.000000
1.700000, 0.159994, 0.001200, 0.016000, 0.100000, 0.010000, 0.000000, 0.000000
1.800000, 0.169993, 0.001360, 0.017000, 0.100000, 0.010000, 0.000000, 0.000000
1.900000, 0.179991, 0.001530, 0.018000, 0.100000, 0.010000, 0.000000, 0.000000
2.000000, 0.189989, 0.001710, 0.019000, 0.100000, 0.010000, 0.000000, 0.000000
2.100000, 0.199988, 0.001900, 0.020000, 0.100000, 0.010000, 0.000000, 0.000000
2.200000, 0.209986, 0.002100, 0.021000, 0.100000, 0.010000, 0.000000, 0.000000
2.300000, 0.219983, 0.002310, 0.022000, 0.100000, 0.010000, 0.000000, 0.000000
2.400000, 0.229981, 0.002530, 0.023000, 0.100000, 0.010000, 0.000000, 0.000000
2.500000, 0.239978, 0.002760, 0.024000, 0.100000, 0.010000, 0.000000, 0.000000
2.600000, 0.249976, 0.003000, 0.025000, 0.100000, 0.010000, 0.000000, 0.000000
2.700000, 0.259972, 0.003250, 0.026000, 0.100000, 0.010000, 0.000000, 0.000000
2.799999, 0.269969, 0.003510, 0.027000, 0.100000, 0.010000, 0.000000, 0.000000
2.899999, 0.279965, 0.003780, 0.028000, 0.100000, 0.010000, 0.000000, 0.000000
2.999999, 0.289961, 0.004060, 0.029000, 0.100000, 0.010000, 0.000000, 0.000000
3.099999, 0.299957, 0.004350, 0.030000, 0.100000, 0.010000, 0.000000, 0.000000
3.199999, 0.309953, 0.004650, 0.031000, 0.100000, 0.010000, 0.000000, 0.000000
3.299999, 0.319948, 0.004960, 0.032000, 0.100000, 0.010000, 0.000000, 0.000000
3.399999, 0.329943, 0.005280, 0.033000, 0.100000, 0.010000, 0.000000, 0.000000
3.499999, 0.339937, 0.005609, 0.034000, 0.100000, 0.010000, 0.000000, 0.000000
3.599999, 0.349932, 0.005949, 0.035000, 0.100000, 0.010000, 0.000000, 0.000000
3.699999, 0.359925, 0.006299, 0.036000, 0.100000, 0.010000, 0.000000, 0.000000
3.799999, 0.369919, 0.006659, 0.037000, 0.100000, 0.010000, 0.000000, 0.000000
3.899998, 0.379912, 0.007029, 0.038000, 0.100000, 0.010000, 0.000000, 0.000000
3.999998, 0.389905, 0.007409, 0.039000, 0.100000, 0.010000, 0.000000, 0.000000
4.099998, 0.399897, 0.007799, 0.040000, 0.100000, 0.010000, 0.000000, 0.000000
4.199998, 0.409889, 0.008199, 0.041000, 0.100000, 0.010000, 0.000000, 0.000000
4.299998, 0.419881, 0.008609, 0.042000, 0.100000, 0.010000, 0.000000, 0.000000
4.399998, 0.429872, 0.009029, 0.043000, 0.100000, 0.010000, 0.000000, 0.000000
4.499998, 0.439863, 0.009459, 0.044000, 0.100000, 0.010000, 0.000000, 0.000000
4.599998, 0.449853, 0.009898, 0.045000, 0.100000, 0.010000, 0.000000, 0.000000
4.699998, 0.459843, 0.010348, 0.046000, 0.100000, 0.010000, 0.000000, 0.000000
4.799998, 0.469832, 0.010808, 0.047000, 0.100000, 0.010000, 0.000000, 0.000000
4.899998, 0.479821, 0.011278, 0.048000, 0.100000, 0.010000, 0.000000, 0.000000
4.999998, 0.489810, 0.011758, 0.049000, 0.100000, 0.010000, 0.000000, 0.000000
5.099998, 0.499798, 0.012248, 0.050000, 0.100000, 0.010000, 0.000000, 0.000000
5.199997, 0.509785, 0.012747, 0.051000, 0.100000, 0.010000, 0.000000, 0.000000
5.299997, 0.519772, 0.013257, 0.052000, 0.100000, 0.010000, 0.000000, 0.000000
5.399997, 0.529759, 0.013777, 0.053000, 0.100000, 0.010000, 0.000000, 0.000000
5.499997, 0.539745, 0.014307, 0.054000, 0.100000, 0.010000, 0.000000, 0.000000
5.599997, 0.549730, 0.014846, 0.055000, 0.100000, 0.010000, 0.000000, 0.000000
5.699997, 0.559715, 0.015396, 0.056000, 0.100000, 0.010000, 0.000000, 0.000000
5.799997, 0.569699, 0.015956, 0.057000, 0.100000, 0.010000, 0.000000, 0.000000
5.899997, 0.579683, 0.016525, 0.058000, 0.100000, 0.010000, 0.000000, 0.000000
5.999997, 0.589666, 0.017105, 0.059000, 0.100000, 0.010000, 0.000000, 0.000000
6.099997, 0.599649, 0.017695, 0.060000, 0.100000, 0.010000, 0.000000, 0.000000
6.199996, 0.609631, 0.018294, 0.061000, 0.100000, 0.010000, 0.000000, 0.000000
6.299996, 0.619612, 0.018904, 0.062000, 0.100000, 0.010000, 0.000000, 0.000000
6.399996, 0.629593, 0.019524, 0.063000, 0.100000, 0.010000, 0.000000, 0.000000
6.499996, 0.639573, 0.020153, 0.064000, 0.100000, 0.010000, 0.000000, 0.000000
6.599996, 0.649553, 0.020793, 0.065000, 0.100000, 0.010000, 0.000000, 0.000000
6.699996, 0.659532, 0.021442, 0.066000, 0.100000, 0.010000, 0.000000, 0.000000
6.799996, 0.669510, 0.022102, 0.067000, 0.100000, 0.010000, 0.000000, 0.000000
6.899996, 0.679488, 0.022771, 0.068000, 0.100000, 0.010000, 0.000000, 0.000000
6.999996, 0.689464, 0.023451, 0.069000, 0.100000, 0.010000, 0.000000, 0.000000
7.099996, 0.699441, 0.024140, 0.070000, 0.100000, 0.010000, 0.000000, 0.000000
7.199996, 0.709416, 0.024840, 0.071000, 0.100000, 0.010000, 0.000000, 0.000000
7.299995, 0.719391, 0.025549, 0.072000, 0.100000, 0.010000, 0.000000, 0.000000
7.399995, 0.729365, 0.026268, 0.073000, 0.100000, 0.010000, 0.000000, 0.000000
7.499995, 0.739338, 0.026998, 0.074000, 0.100000, 0.010000, 0.000000, 0.000000
7.599995, 0.749311, 0.027737, 0.075000, 0.100000, 0.010000, 0.000000, 0.000000
7.699995, 0.759283, 0.028486, 0.076000, 0.100000, 0.010000, 0.000000, 0.000000
7.799995, 0.769254, 0.029246, 0.077000, 0.100000, 0.010000, 0.000000, 0.000000
7.899995, 0.779224, 0.030015, 0.078000, 0.100000, 0.010000, 0.000000, 0.000000
7.999995, 0.789194, 0.030794, 0.079000, 0.100000, 0.010000, 0.000000, 0.000000
8.099995, 0.799163, 0.031583, 0.080000, 0.100000, 0.010000, 0.000000, 0.000000
8.199995, 0.809131, 0.032382, 0.081000, 0.100000, 0.010000, 0.000000, 0.000000
8.299995, 0.819098, 0.033192, 0.082000, 0.100000, 0.010000, 0.000000, 0.000000
