76, 37.246010, 56.221737, 156, 32.637444, 54.174103
77, 70.001076, 41.836449, 270, 74.048912, 44.761040
78, 54.765930, 23.350988, 196, 55.327721, 20.210541
79, 94.619209, 6.358062, 102, 95.482864, 1.547649
80, 95.136528, 1.357173, 14, 92.940125, 5.285061
81, 67.484009, 78.113716, 121, 72.053146, 77.798012
82, 52.003819, 66.709091, 847, 52.850235, 68.364769
83, 17.147545, 27.866640, 349, 12.630468, 31.807472
84, 3.084294, 40.766876, 726, 2.594880, 33.199650
85, 3.563439, 32.623268, 84, 3.084294, 40.766876
86, 88.508858, 89.895264, 954, 88.189110, 92.200645
87, 23.234697, 40.906353, 949, 22.448536, 38.512974
88, 4.844659, 64.735718, 131, 8.930036, 60.886925
89, 15.242228, 70.434959, 807, 18.066877, 67.198204
90, 35.861576, 9.409109, 45, 31.737661, 8.713581
91, 73.657265, 35.023376, 989, 74.238503, 36.474674
92, 82.609314, 70.538795, 335, 82.596001, 72.073303
93, 66.247841, 45.930664, 77, 70.001076, 41.836449
94, 71.036339, 60.679569, 816, 65.959038, 58.766151
95, 28.315056, 21.020287, 526, 30.313314, 22.854137
96, 54.392353, 53.580662, 885, 51.997169, 55.001362
97, 71.523621, 40.197643, 71, 73.776016, 40.046913
98, 92.335861, 31.375607, 408, 96.057846, 33.661648
99, 60.330387, 37.340904, 783, 55.145580, 38.973003
100, 41.821377, 4.501359, 910, 42.903706, 5.136467
101, 5.565133, 11.786786, 55, 6.564029, 17.053846
102, 95.482864, 1.547649, 369, 93.112617, 5.386392
103, 36.732941, 36.044884, 858, 37.238289, 30.418919
104, 11.819977, 69.822464, 478, 8.369610, 64.221367
105, 66.795006, 72.596436, 381, 69.294701, 67.137856
106, 19.823112, 25.862360, 320, 17.777271, 30.133247
107, 25.816711, 83.443932, 664, 22.197575, 83.036690
108, 35.303013, 50.122055, 450, 38.489174, 49.301846
109, 38.120838, 46.917328, 634, 42.764748, 46.039242
110, 48.763351, 17.344360, 504, 46.286861, 22.683292
111, 72.339706, 15.215828, 447, 72.740288, 19.240910
112, 86.476578, 46.853794, 486, 87.011269, 46.923000
113, 51.512924, 29.927170, 921, 50.327084, 25.844337
114, 93.522125, 57.432430, 806, 95.195801, 60.445686
115, 70.701912, 96.169312, 874, 73.348579, 92.989510
116, 47.879093, 93.652893, 5, 43.384319, 93.356201
117, 36.407623, 73.403481, 742, 31.938963, 73.061676
118, 63.287018, 80.437256, 364, 65.514015, 80.548759
119, 63.022224, 19.572124, 300, 62.609875, 14.993747
120, 89.673874, 49.976021, 772, 91.330086, 51.656956
121, 72.053146, 77.798012, 828, 75.808418, 81.122887
122, 33.469933, 74.979500, 635, 35.889454, 72.213806
123, 84.469391, 5.679584, 379, 87.456680, 2.684561
124, 51.420521, 70.970551, 281, 50.395870, 67.602806
125, 78.744339, 4.430551, 649, 75.724167, 8.749631
126, 40.759415, 19.418482, 200, 46.921886, 21.232458
127, 86.254372, 50.049583, 120, 89.673874, 49.976021
128, 68.572830, 11.366453, 159, 65.581001, 6.913222
129, 49.262184, 52.699757, 212, 46.445351, 51.677692
130, 73.296021, 26.391556, 253, 75.576920, 26.032686
131, 8.930036, 60.886925, 23, 15.179574, 63.364082
132, 13.846054, 47.692924, 420, 9.591906, 47.476753
133, 69.268234, 69.385773, 105, 66.795006, 72.596436
134, 71.911308, 42.535439, 71, 73.776016, 40.046913
135, 86.567078, 20.018438, 44, 87.683807, 26.130951
136, 32.398838, 88.762161, 803, 33.119804, 87.150810
137, 49.927414, 72.861908, 223, 56.176098, 75.248657
138, 66.558388, 72.315132, 376, 62.172153, 66.517090
139, 8.703355, 62.515942, 721, 4.785994, 65.445580
140, 77.090210, 8.215875, 438, 77.274437, 12.530916
141, 80.859520, 41.408691, 258, 80.689804, 44.239067
142, 48.086906, 11.601364, 230, 46.089767, 15.225430
143, 35.821049, 14.380637, 518, 37.848724, 17.021133
144, 93.872581, 13.056398, 752, 98.442322, 9.542508
145, 20.893059, 88.712189, 502, 16.581270, 91.491776
146, 9.711641, 18.560278, 415, 8.821437, 24.595013
147, 56.278679, 28.785389, 217, 52.351101, 33.610275
148, 16.746056, 46.604046, 323, 17.526402, 49.294640
149, 73.882050, 81.414917, 828, 75.808418, 81.122887
150, 95.497353, 32.439850, 458, 96.155891, 26.671457
151, 22.454729, 78.164719, 162, 21.272051, 78.022949
152, 28.625456, 54.084072, 928, 26.636539, 50.270500
153, 24.424921, 85.597099, 180, 22.500736, 91.096848
154, 48.317844, 93.303566, 116, 47.879093, 93.652893
155, 20.226900, 34.656677, 400, 20.752144, 30.028866
156, 32.637444, 54.174103, 800, 34.357101, 51.714504
157, 15.068599, 86.213470, 666, 18.376518, 87.412445
158, 46.172073, 9.118743, 992, 48.163620, 8.088151
159, 65.581001, 6.913222, 670, 68.292198, 5.815799
160, 7.695616, 99.344963, 309, 6.779311, 93.715309
161, 35.052155, 63.814777, 555, 37.158222, 63.736126
162, 21.272051, 78.022949, 846, 20.745892, 81.955528
163, 87.616615, 34.253067, 854, 91.153191, 33.300034
164, 55.390972, 49.677952, 354, 56.078644, 47.140308
165, 88.404411, 39.608795, 47, 92.381706, 38.390224
166, 35.557926, 83.148247, 786, 35.772881, 86.374870
167, 98.617188, 38.630844, 689, 92.220222, 41.134365
168, 82.147636, 92.547363, 304, 83.966934, 92.042686
169, 86.091011, 39.168510, 214, 86.418930, 39.800873
170, 16.955399, 60.097958, 716, 20.421984, 62.332512
171, 30.740894, 31.098103, 334, 27.918493, 31.357891
172, 74.252701, 26.282635, 130, 73.296021, 26.391556
173, 84.486778, 88.698479, 86, 88.508858, 89.895264
174, 98.795692, 52.010029, 114, 93.522125, 57.432430
175, 15.645325, 60.243034, 413, 16.609537, 62.101406
176, 87.115440, 60.789185, 229, 83.781998, 57.462864
177, 77.127151, 85.804909, 535, 73.953148, 83.749054
178, 70.280182, 50.595612, 431, 65.481133, 46.585396
179, 49.581108, 72.665329, 383, 52.043873, 71.968391
180, 22.500736, 91.096848, 427, 18.707493, 86.099487
181, 70.659927, 89.928902, 970, 66.933052, 87.212402
182, 11.778635, 90.554710, 851, 9.010678, 91.919907
183, 27.206507, 70.844566, 343, 29.555485, 65.080986
184, 46.024933, 97.750397, 154, 48.317844, 93.303566
185, 9.863961, 68.276169, 260, 4.591817, 69.924446
186, 32.419838, 52.140232, 339, 31.170164, 53.802494
187, 48.042564, 77.016449, 877, 44.712997, 76.478607
188, 25.604504, 78.034554, 350, 30.400480, 78.860146
189, 18.515968, 34.207214, 578, 19.895180, 37.107380
190, 63.433826, 12.353681, 768, 68.664673, 13.036691
191, 98.737534, 56.383804, 806, 95.195801, 60.445686
192, 83.141060, 22.025326, 613, 85.247383, 21.356174
193, 60.069340, 34.436153, 147, 56.278679, 28.785389
194, 20.347652, 1.240623, 582, 20.513521, 2.977216
195, 26.687305, 3.569806, 276, 24.267803, 2.100001
196, 55.327721, 20.210541, 261, 55.305744, 19.993259
197, 3.883810, 78.477837, 855, 5.549551, 76.038795
198, 96.992516, 64.430099, 377, 98.942184, 61.487888
199, 20.995516, 9.338828, 652, 21.801868, 9.217716
200, 46.921886, 21.232458, 34, 49.205978, 17.228275
201, 70.941437, 52.926434, 454, 71.963501, 55.542431
202, 40.122761, 60.334690, 76, 37.246010, 56.221737
203, 25.713015, 1.524091, 302, 33.094315, 2.535375
204, 26.566862, 31.443178, 35, 30.650124, 37.537350
205, 31.445807, 28.001629, 171, 30.740894, 31.098103
206, 96.687439, 79.804672, 911, 92.800873, 84.275742
207, 58.408695, 61.218094, 376, 62.172153, 66.517090
208, 17.545813, 49.701866, 560, 17.731047, 47.623135
209, 4.735123, 41.128216, 84, 3.084294, 40.766876
210, 32.342979, 53.916275, 727, 28.700399, 53.242302
211, 33.531788, 11.429702, 39, 32.755920, 7.645620
212, 46.445351, 51.677692, 929, 46.037930, 54.028156
213, 55.331257, 14.187936, 261, 55.305744, 19.993259
214, 86.418930, 39.800873, 20, 84.615685, 37.784531
215, 22.776434, 31.577368, 106, 19.823112, 25.862360
216, 53.976295, 28.713703, 40, 49.664406, 26.684525
217, 52.351101, 33.610275, 991, 47.076771, 36.392044
218, 18.091166, 96.118355, 69, 25.183458, 97.888992
219, 18.642855, 55.058502, 323, 17.526402, 49.294640
220, 99.383522, 88.129143, 428, 94.911835, 84.160202
221, 86.781418, 36.093464, 163, 87.616615, 34.253067
222, 64.424637, 42.919498, 775, 64.271873, 35.906059
223, 56.176098, 75.248657, 912, 61.647705, 73.614502
224, 10.222885, 40.815651, 420, 9.591906, 47.476753
225, 62.285320, 53.720970, 461, 65.648232, 57.701271
226, 23.932886, 18.067347, 958, 26.493862, 16.511395
227, 54.434402, 33.685501, 216, 53.976295, 28.713703
228, 87.703255, 41.839741, 886, 82.244972, 43.997135
229, 83.781998, 57.462864, 712, 87.582573, 52.906712
230, 46.089767, 15.225430, 893, 43.678387, 15.854413
231, 15.489297, 29.278387, 614, 14.855793, 34.073566
232, 41.949757, 90.992317, 248, 44.762817, 92.140442
233, 67.921219, 76.813744, 240, 69.398033, 72.028961
234, 34.460243, 6.474549, 302, 33.094315, 2.535375
235, 15.957384, 99.411064, 517, 16.645012, 93.922760
236, 43.579575, 63.154568, 26, 46.581413, 66.670685
237, 19.608700, 98.629616, 722, 23.132656, 98.724312
238, 86.032745, 94.441154, 954, 88.189110, 92.200645
239, 27.774111, 13.809811, 683, 26.928825, 11.324912
240, 69.398033, 72.028961, 544, 67.222214, 76.294556
241, 33.732903, 97.549484, 725, 38.859100, 96.703629
242, 65.408684, 10.114551, 904, 67.825439, 12.525561
243, 44.301781, 40.685917, 278, 39.745216, 37.045570
244, 73.429909, 22.018797, 699, 69.789482, 19.937912
245, 50.956230, 61.138905, 286, 46.234524, 64.877075
246, 71.056015, 4.396122, 766, 69.562668, 4.282695
247, 46.718639, 7.459553, 717, 53.389183, 5.562700
248, 44.762817, 92.140442, 610, 44.469376, 89.306992
249, 54.336323, 65.389023, 281, 50.395870, 67.602806
250, 9.587532, 61.645939, 273, 4.406797, 60.179016
251, 1.522692, 66.341232, 721, 4.785994, 65.445580
252, 59.323830, 95.225090, 773, 57.159683, 97.550705
253, 75.576920, 26.032686, 718, 79.384842, 23.454433
254, 16.882763, 34.335144, 479, 15.844636, 39.994049
255, 20.751787, 65.698395, 892, 18.659693, 66.173790
256, 89.605240, 7.052038, 369, 93.112617, 5.386392
257, 54.653927, 33.278801, 227, 54.434402, 33.685501
258, 80.689804, 44.239067, 927, 77.797485, 45.036907
259, 46.741524, 44.699619, 762, 45.425278, 42.304214
260, 4.591817, 69.924446, 721, 4.785994, 65.445580
261, 55.305744, 19.993259, 922, 60.197102, 22.474178
262, 62.907894, 81.898064, 515, 67.386490, 80.600845
263, 58.835899, 59.786961, 916, 54.965733, 55.623417
264, 29.302256, 56.402225, 210, 32.342979, 53.916275
265, 23.911385, 42.249165, 802, 23.360439, 39.696930
266, 46.710464, 30.050728, 113, 51.512924, 29.927170
267, 40.262466, 12.742516, 143, 35.821049, 14.380637
268, 92.027641, 56.424091, 975, 89.177811, 55.278942
269, 3.008477, 74.985641, 595, 6.846161, 74.683456
270, 74.048912, 44.761040, 720, 75.240646, 49.495087
271, 65.806244, 89.763252, 796, 65.344742, 91.892464
272, 69.235863, 30.754444, 775, 64.271873, 35.906059
273, 4.406797, 60.179016, 554, 3.525848, 59.434978
274, 23.779163, 17.579794, 675, 18.671318, 19.207008
275, 87.993065, 4.738176, 25, 85.180336, 6.987925
276, 24.267803, 2.100001, 883, 23.447220, 0.468698
277, 82.857635, 27.702190, 679, 87.428398, 31.028414
278, 39.745216, 37.045570, 103, 36.732941, 36.044884
279, 37.847515, 89.349457, 751, 37.215523, 85.187363
280, 16.351324, 16.745491, 675, 18.671318, 19.207008
281, 50.395870, 67.602806, 26, 46.581413, 66.670685
282, 14.530751, 78.701027, 528, 17.612698, 79.284500
283, 35.008327, 15.861156, 8, 32.730049, 18.085400
284, 0.302911, 68.382484, 88, 4.844659, 64.735718
285, 25.511667, 34.483547, 155, 20.226900, 34.656677
286, 46.234524, 64.877075, 843, 45.104027, 65.543602
287, 63.490665, 71.035828, 240, 69.398033, 72.028961
288, 43.094784, 48.643166, 450, 38.489174, 49.301846
289, 91.435127, 57.576771, 690, 90.097420, 54.735989
290, 73.314178, 17.083485, 967, 72.989143, 18.397976
291, 91.995102, 35.083294, 934, 93.893272, 38.421791
292, 62.453632, 43.691010, 99, 60.330387, 37.340904
293, 9.923806, 59.568455, 490, 3.838794, 54.732574
294, 74.586037, 95.615410, 955, 71.834122, 90.791840
295, 9.203419, 72.394356, 593, 11.249410, 69.890327
296, 43.533314, 74.788017, 187, 48.042564, 77.016449
297, 98.189507, 66.397713, 514, 98.090866, 63.010696
298, 89.280479, 0.873107, 275, 87.993065, 4.738176
299, 50.590031, 54.438843, 929, 46.037930, 54.028156
300, 62.609875, 14.993747, 706, 61.603771, 20.378294
301, 49.291969, 49.271561, 809, 52.952412, 47.274536
302, 33.094315, 2.535375, 368, 35.061901, 0.652588
303, 0.244107, 15.004936, 519, 7.914173, 19.077942
304, 83.966934, 92.042686, 402, 86.444427, 92.633659
305, 47.230488, 45.628471, 634, 42.764748, 46.039242
306, 95.030182, 48.132774, 316, 94.935669, 46.070683
307, 58.642899, 12.294065, 715, 63.135056, 12.707064
308, 26.138838, 24.506742, 106, 19.823112, 25.862360
309, 6.779311, 93.715309, 825, 6.089636, 89.773262
310, 8.072992, 77.510422, 391, 8.759739, 83.252472
311, 66.318268, 49.678329, 93, 66.247841, 45.930664
312, 77.747322, 34.633213, 977, 78.870178, 33.174995
313, 19.764256, 82.203758, 664, 22.197575, 83.036690
314, 42.540844, 16.779724, 830, 40.785271, 15.180777
315, 65.325935, 20.023499, 119, 63.022224, 19.572124
316, 94.935669, 46.070683, 520, 93.500107, 44.355057
317, 71.513252, 96.287498, 584, 78.364311, 99.962013
318, 35.134571, 95.485420, 386, 33.982685, 90.894188
319, 42.007278, 86.998848, 789, 42.623627, 85.091362
320, 17.777271, 30.133247, 231, 15.489297, 29.278387
321, 31.497948, 83.103027, 870, 28.539970, 84.139435
322, 14.832647, 26.216978, 320, 17.777271, 30.133247
323, 17.526402, 49.294640, 208, 17.545813, 49.701866
324, 34.254585, 5.329931, 39, 32.755920, 7.645620
325, 72.739449, 38.897377, 77, 70.001076, 41.836449
326, 31.195890, 88.728699, 386, 33.982685, 90.894188
327, 53.168446, 61.323189, 972, 58.975967, 60.069122
328, 27.194326, 72.881874, 822, 27.033306, 67.993324
329, 52.149445, 68.227142, 281, 50.395870, 67.602806
330, 97.152618, 56.833714, 810, 95.499123, 55.680805
331, 6.092390, 82.317215, 429, 2.033957, 84.737144
332, 24.990828, 43.636723, 928, 26.636539, 50.270500
333, 21.666809, 89.745476, 501, 17.018591, 90.513756
334, 27.918493, 31.357891, 821, 30.002310, 29.375881
335, 82.596001, 72.073303, 819, 77.565948, 68.000793
336, 33.572548, 22.929094, 943, 35.615120, 22.897373
337, 22.157463, 16.723804, 453, 27.545029, 19.596600
338, 16.612026, 16.355585, 483, 15.649797, 11.993162
339, 31.170164, 53.802494, 800, 34.357101, 51.714504
340, 35.689064, 74.401794, 122, 33.469933, 74.979500
341, 32.393372, 17.420862, 466, 32.344875, 15.001564
342, 27.801891, 73.523605, 183, 27.206507, 70.844566
343, 29.555485, 65.080986, 580, 32.430618, 60.236740
344, 38.200359, 81.534317, 751, 37.215523, 85.187363
345, 86.291245, 94.254463, 838, 85.472206, 94.441589
346, 70.410751, 10.904032, 768, 68.664673, 13.036691
347, 74.501022, 73.678864, 797, 78.268669, 74.982803
348, 23.868196, 61.252655, 531, 28.745386, 60.230083
349, 12.630468, 31.807472, 231, 15.489297, 29.278387
350, 30.400480, 78.860146, 321, 31.497948, 83.103027
351, 83.424065, 7.359933, 588, 83.248589, 12.094247
352, 47.065090, 32.132824, 894, 42.445507, 31.526800
353, 20.396498, 2.624096, 791, 22.959824, 1.361244
354, 56.078644, 47.140308, 73, 60.143314, 48.290386
355, 75.426422, 67.401466, 857, 74.767792, 67.620079
356, 71.868034, 21.607281, 625, 68.609261, 20.825449
357, 72.859947, 87.373688, 739, 73.907539, 82.398941
358, 75.211769, 36.206470, 608, 76.036903, 31.211386
359, 44.912754, 66.528008, 898, 40.518463, 70.104218
360, 22.246332, 63.319218, 170, 16.955399, 60.097958
361, 92.794121, 13.534083, 618, 89.524246, 17.377037
362, 99.265854, 21.164709, 626, 95.363251, 28.512129
363, 77.145241, 13.303657, 111, 72.339706, 15.215828
364, 65.514015, 80.548759, 974, 64.112297, 78.240196
365, 73.868164, 7.252799, 981, 74.217346, 4.982342
366, 47.149487, 3.763907, 763, 43.597172, 0.817441
367, 52.607925, 79.634705, 622, 55.847759, 75.787216
368, 35.061901, 0.652588, 45, 31.737661, 8.713581
369, 93.112617, 5.386392, 714, 98.024231, 2.379668
370, 46.516270, 70.722679, 641, 46.529774, 72.413574
371, 55.020756, 46.018501, 390, 51.888477, 44.140114
372, 0.673403, 69.993980, 15, 1.696928, 75.763145
373, 30.531841, 10.761748, 464, 30.129833, 15.564765
374, 54.876328, 86.846298, 771, 48.697681, 87.057480
375, 26.528831, 81.630478, 709, 28.457125, 77.419746
376, 62.172153, 66.517090, 492, 63.958893, 63.417690
377, 98.942184, 61.487888, 297, 98.189507, 66.397713
378, 88.730179, 99.901840, 238, 86.032745, 94.441154
379, 87.456680, 2.684561, 298, 89.280479, 0.873107
380, 75.424797, 78.222588, 565, 75.692535, 75.620857
381, 69.294701, 67.137856, 56, 72.543404, 63.461880
382, 67.951698, 90.255592, 403, 68.990746, 98.503197
383, 52.043873, 71.968391, 631, 57.800529, 75.480240
384, 42.744572, 7.384586, 763, 43.597172, 0.817441
385, 71.666122, 41.925713, 325, 72.739449, 38.897377
386, 33.982685, 90.894188, 279, 37.847515, 89.349457
387, 10.075201, 14.811140, 146, 9.711641, 18.560278
388, 99.951836, 9.083675, 617, 97.569122, 8.121197
389, 70.678642, 50.799461, 423, 74.988853, 55.176247
390, 51.888477, 44.140114, 305, 47.230488, 45.628471
391, 8.759739, 83.252472, 50, 11.701753, 81.226067
392, 91.050926, 3.577345, 80, 95.136528, 1.357173
393, 46.714939, 8.322669, 142, 48.086906, 11.601364
394, 54.877205, 98.794601, 782, 57.570137, 99.345314
395, 3.513409, 3.644814, 826, 10.425091, 1.917412
396, 12.263870, 22.737005, 322, 14.832647, 26.216978
397, 45.162312, 91.820557, 232, 41.949757, 90.992317
398, 17.704147, 79.937515, 940, 17.159163, 79.108269
399, 38.710415, 9.894827, 90, 35.861576, 9.409109
400, 20.752144, 30.028866, 853, 22.426809, 32.322906
401, 35.100143, 73.380058, 978, 38.800968, 75.274879
402, 86.444427, 92.633659, 345, 86.291245, 94.254463
403, 68.990746, 98.503197, 115, 70.701912, 96.169312
404, 71.220139, 19.733582, 290, 73.314178, 17.083485
405, 3.112488, 64.426224, 932, 6.188021, 60.038761
406, 58.576965, 9.934660, 213, 55.331257, 14.187936
407, 55.446716, 20.007288, 562, 53.462872, 20.656969
408, 96.057846, 33.661648, 150, 95.497353, 32.439850
409, 91.839340, 75.041885, 206, 96.687439, 79.804672
410, 75.861748, 18.052399, 41, 78.239639, 12.512725
411, 23.855469, 64.837379, 255, 20.751787, 65.698395
412, 70.595474, 18.251654, 111, 72.339706, 15.215828
413, 16.609537, 62.101406, 170, 16.955399, 60.097958
414, 36.296036, 75.584290, 635, 35.889454, 72.213806
415, 8.821437, 24.595013, 572, 11.112442, 29.593784
416, 21.396959, 8.871229, 483, 15.649797, 11.993162
417, 24.082308, 83.470604, 846, 20.745892, 81.955528
418, 24.506865, 53.693783, 219, 18.642855, 55.058502
419, 61.347652, 7.813708, 190, 63.433826, 12.353681
420, 9.591906, 47.476753, 64, 10.816032, 53.831108
421, 8.749536, 77.711136, 609, 6.323685, 78.980392
422, 19.939472, 5.530519, 199, 20.995516, 9.338828
423, 74.988853, 55.176247, 999, 77.245430, 52.952232
424, 73.517128, 42.067268, 700, 74.754936, 42.982067
425, 45.816868, 15.098266, 72, 48.118069, 17.488911
426, 85.015198, 99.451759, 441, 77.445518, 99.144249
427, 18.707493, 86.099487, 846, 20.745892, 81.955528
428, 94.911835, 84.160202, 879, 92.027321, 79.955215
429, 2.033957, 84.737144, 15, 1.696928, 75.763145
430, 12.802304, 79.995216, 391, 8.759739, 83.252472
431, 65.481133, 46.585396, 918, 60.738560, 45.885170
432, 87.079536, 49.356098, 812, 81.149109, 50.755527
433, 95.146759, 17.274294, 362, 99.265854, 21.164709
434, 95.694794, 13.224978, 433, 95.146759, 17.274294
435, 54.805649, 84.797371, 776, 59.084763, 89.074219
436, 11.431915, 48.026257, 148, 16.746056, 46.604046
437, 79.865379, 92.175270, 874, 73.348579, 92.989510
438, 77.274437, 12.530916, 649, 75.724167, 8.749631
439, 77.391670, 64.256325, 355, 75.426422, 67.401466
440, 70.263344, 15.436128, 904, 67.825439, 12.525561
441, 77.445518, 99.144249, 317, 71.513252, 96.287498
442, 0.386108, 24.863398, 792, 7.980813, 21.922092
443, 81.212852, 85.191109, 987, 86.069283, 82.389565
444, 5.033170, 78.442574, 421, 8.749536, 77.711136
445, 94.058968, 89.787842, 705, 94.777969, 87.693146
446, 15.460929, 84.208481, 982, 18.300163, 79.974373
447, 72.740288, 19.240910, 699, 69.789482, 19.937912
448, 15.469204, 94.168694, 182, 11.778635, 90.554710
449, 6.341271, 20.314747, 833, 9.179724, 21.611603
450, 38.489174, 49.301846, 31, 37.656013, 55.211716
451, 45.772076, 9.909098, 931, 44.047798, 6.613135
452, 10.032644, 9.047834, 498, 12.646588, 10.287986
453, 27.545029, 19.596600, 603, 28.812643, 19.081482
454, 71.963501, 55.542431, 94, 71.036339, 60.679569
455, 36.153622, 79.049225, 414, 36.296036, 75.584290
456, 38.555641, 52.086346, 288, 43.094784, 48.643166
457, 9.275849, 34.502834, 697, 7.336763, 39.970154
458, 96.155891, 26.671457, 942, 95.351112, 27.156998
459, 63.541771, 54.485695, 11, 60.324043, 55.625286
460, 79.846909, 9.867530, 351, 83.424065, 7.359933
461, 65.648232, 57.701271, 887, 70.209702, 60.614990
462, 85.544205, 15.888906, 588, 83.248589, 12.094247
463, 88.838203, 18.360277, 135, 86.567078, 20.018438
464, 30.129833, 15.564765, 283, 35.008327, 15.861156
465, 71.699997, 0.117530, 611, 79.384521, 0.102149
466, 32.344875, 15.001564, 860, 31.300926, 16.775837
467, 28.485807, 88.374306, 30, 27.536877, 93.292564
468, 24.140129, 53.095551, 418, 24.506865, 53.693783
469, 83.332993, 82.439461, 480, 77.889992, 81.121590
470, 53.087639, 3.329634, 366, 47.149487, 3.763907
471, 42.225624, 84.251495, 12, 45.736980, 82.971535
472, 41.353985, 31.503368, 818, 46.978748, 28.391157
473, 82.614670, 75.348480, 505, 86.801132, 74.294266
474, 72.154785, 35.360676, 749, 74.094467, 37.321896
475, 59.824440, 1.036067, 470, 53.087639, 3.329634
476, 31.491713, 93.272713, 861, 29.296528, 96.847923
477, 16.137678, 96.887665, 237, 19.608700, 98.629616
478, 8.369610, 64.221367, 88, 4.844659, 64.735718
479, 15.844636, 39.994049, 696, 15.553441, 34.837025
480, 77.889992, 81.121590, 785, 73.556610, 80.488029
481, 3.216286, 20.870903, 449, 6.341271, 20.314747
482, 85.959801, 78.348518, 987, 86.069283, 82.389565
